          Evm          Svm          E11          E22          E33          E23          E13          E12        SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12  TEMP          EE11         EE22         EE33         EE23         EE13         EE12         EP11         EP22         EP33         EP23         EP13         EP12        ETR11        ETR22        ETR33        ETR23        ETR13        ETR12           L11          L12          L13          L21          L22          L23          L31          L32          L33        tincr        press          <p>
  0.28090E-01  0.20747E+03  0.28600E-01 -0.16579E-01 -0.11692E-01 -0.62272E-12  0.27414E-10  0.15207E-10   0.20747E+03  0.22169E-10  0.10331E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11729E-02 -0.36224E-03 -0.31187E-03 -0.32499E-12  0.16742E-12 -0.88017E-13  0.27427E-01 -0.16141E-01 -0.11287E-01 -0.51447E-12  0.27464E-10  0.15295E-10  0.42294E-03 -0.11486E-03 -0.93841E-04 -0.47803E-11  0.84664E-11 -0.26387E-12   0.10000E-02  0.10775E-11  0.19418E-11  0.00000E+00 -0.58413E-03  0.80028E-14  0.00000E+00  0.00000E+00 -0.41321E-03  0.20000E+00  0.69158E+02  0.69161E+02
  0.28290E-01  0.20779E+03  0.28800E-01 -0.16696E-01 -0.11775E-01 -0.62192E-12  0.27609E-10  0.15316E-10   0.20779E+03  0.22240E-10  0.10374E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11742E-02 -0.36263E-03 -0.31220E-03 -0.32499E-12  0.16708E-12 -0.88202E-13  0.27626E-01 -0.16257E-01 -0.11369E-01 -0.51367E-12  0.27659E-10  0.15404E-10  0.42313E-03 -0.11497E-03 -0.93917E-04 -0.47803E-11  0.84657E-11 -0.26316E-12   0.10000E-02  0.10790E-11  0.19438E-11  0.00000E+00 -0.58379E-03  0.79377E-14  0.00000E+00  0.00000E+00 -0.41305E-03  0.20000E+00  0.69264E+02  0.69266E+02
  0.28490E-01  0.20806E+03  0.29000E-01 -0.16813E-01 -0.11857E-01 -0.62113E-12  0.27803E-10  0.15423E-10   0.20806E+03  0.22396E-10  0.10431E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11757E-02 -0.36309E-03 -0.31259E-03 -0.32499E-12  0.16668E-12 -0.88422E-13  0.27824E-01 -0.16373E-01 -0.11451E-01 -0.51288E-12  0.27853E-10  0.15511E-10  0.42298E-03 -0.11489E-03 -0.93839E-04 -0.47803E-11  0.84609E-11 -0.26627E-12   0.10000E-02  0.10805E-11  0.19458E-11  0.00000E+00 -0.58407E-03  0.78736E-14  0.00000E+00  0.00000E+00 -0.41328E-03  0.20000E+00  0.69352E+02  0.69354E+02
  0.28690E-01  0.20832E+03  0.29200E-01 -0.16930E-01 -0.11940E-01 -0.62034E-12  0.27998E-10  0.15532E-10   0.20832E+03  0.22524E-10  0.10502E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11769E-02 -0.36347E-03 -0.31292E-03 -0.32499E-12  0.16635E-12 -0.88606E-13  0.28023E-01 -0.16490E-01 -0.11533E-01 -0.51210E-12  0.28049E-10  0.15621E-10  0.42317E-03 -0.11501E-03 -0.93917E-04 -0.47803E-11  0.84601E-11 -0.26552E-12   0.10000E-02  0.10909E-11  0.19550E-11  0.00000E+00 -0.58403E-03  0.78009E-14  0.00000E+00  0.00000E+00 -0.41331E-03  0.20000E+00  0.69441E+02  0.69443E+02
  0.28890E-01  0.20864E+03  0.29400E-01 -0.17046E-01 -0.12023E-01 -0.61957E-12  0.28193E-10  0.15641E-10   0.20864E+03  0.22609E-10  0.10516E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11781E-02 -0.36386E-03 -0.31326E-03 -0.32499E-12  0.16601E-12 -0.88790E-13  0.28222E-01 -0.16606E-01 -0.11616E-01 -0.51132E-12  0.28245E-10  0.15730E-10  0.42334E-03 -0.11511E-03 -0.93986E-04 -0.47803E-11  0.84594E-11 -0.26480E-12   0.10000E-02  0.10852E-11  0.19518E-11  0.00000E+00 -0.58367E-03  0.77459E-14  0.00000E+00  0.00000E+00 -0.41314E-03  0.20000E+00  0.69547E+02  0.69550E+02
  0.29089E-01  0.20891E+03  0.29600E-01 -0.17163E-01 -0.12105E-01 -0.61880E-12  0.28388E-10  0.15749E-10   0.20891E+03  0.22780E-10  0.10630E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11796E-02 -0.36432E-03 -0.31366E-03 -0.32499E-12  0.16561E-12 -0.89012E-13  0.28420E-01 -0.16722E-01 -0.11698E-01 -0.51055E-12  0.28440E-10  0.15838E-10  0.42317E-03 -0.11503E-03 -0.93901E-04 -0.47804E-11  0.84546E-11 -0.26793E-12   0.10000E-02  0.10867E-11  0.19537E-11  0.00000E+00 -0.58396E-03  0.76838E-14  0.00000E+00  0.00000E+00 -0.41338E-03  0.20000E+00  0.69636E+02  0.69638E+02
  0.29289E-01  0.20922E+03  0.29800E-01 -0.17280E-01 -0.12188E-01 -0.61803E-12  0.28584E-10  0.15859E-10   0.20922E+03  0.22865E-10  0.10672E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11809E-02 -0.36470E-03 -0.31399E-03 -0.32499E-12  0.16528E-12 -0.89196E-13  0.28619E-01 -0.16839E-01 -0.11780E-01 -0.50978E-12  0.28636E-10  0.15948E-10  0.42335E-03 -0.11514E-03 -0.93974E-04 -0.47804E-11  0.84539E-11 -0.26717E-12   0.10000E-02  0.10886E-11  0.19559E-11  0.00000E+00 -0.58363E-03  0.76225E-14  0.00000E+00  0.00000E+00 -0.41323E-03  0.20000E+00  0.69741E+02  0.69743E+02
  0.29489E-01  0.20949E+03  0.30000E-01 -0.17397E-01 -0.12271E-01 -0.61727E-12  0.28779E-10  0.15967E-10   0.20949E+03  0.23036E-10  0.10758E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11824E-02 -0.36516E-03 -0.31438E-03 -0.32499E-12  0.16488E-12 -0.89414E-13  0.28818E-01 -0.16955E-01 -0.11863E-01 -0.50902E-12  0.28832E-10  0.16056E-10  0.42320E-03 -0.11506E-03 -0.93898E-04 -0.47804E-11  0.84493E-11 -0.27017E-12   0.10000E-02  0.10903E-11  0.19581E-11  0.00000E+00 -0.58391E-03  0.75624E-14  0.00000E+00  0.00000E+00 -0.41346E-03  0.20000E+00  0.69828E+02  0.69831E+02
  0.29689E-01  0.20980E+03  0.30200E-01 -0.17513E-01 -0.12353E-01 -0.61652E-12  0.28976E-10  0.16077E-10   0.20980E+03  0.23078E-10  0.10772E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11836E-02 -0.36554E-03 -0.31471E-03 -0.32499E-12  0.16455E-12 -0.89597E-13  0.29016E-01 -0.17071E-01 -0.11945E-01 -0.50827E-12  0.29029E-10  0.16166E-10  0.42339E-03 -0.11517E-03 -0.93974E-04 -0.47804E-11  0.84487E-11 -0.26938E-12   0.10000E-02  0.10920E-11  0.19604E-11  0.00000E+00 -0.58357E-03  0.75027E-14  0.00000E+00  0.00000E+00 -0.41331E-03  0.20000E+00  0.69933E+02  0.69935E+02
  0.29889E-01  0.21006E+03  0.30400E-01 -0.17630E-01 -0.12436E-01 -0.61577E-12  0.29171E-10  0.16185E-10   0.21006E+03  0.23277E-10  0.10843E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11851E-02 -0.36599E-03 -0.31510E-03 -0.32499E-12  0.16416E-12 -0.89814E-13  0.29215E-01 -0.17188E-01 -0.12027E-01 -0.50752E-12  0.29225E-10  0.16275E-10  0.42324E-03 -0.11510E-03 -0.93900E-04 -0.47804E-11  0.84441E-11 -0.27234E-12   0.10000E-02  0.10936E-11  0.19626E-11  0.00000E+00 -0.58384E-03  0.74440E-14  0.00000E+00  0.00000E+00 -0.41354E-03  0.20000E+00  0.70020E+02  0.70022E+02
  0.30089E-01  0.21032E+03  0.30600E-01 -0.17747E-01 -0.12519E-01 -0.61503E-12  0.29368E-10  0.16295E-10   0.21032E+03  0.23434E-10  0.10914E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11863E-02 -0.36637E-03 -0.31543E-03 -0.32499E-12  0.16383E-12 -0.89995E-13  0.29414E-01 -0.17304E-01 -0.12110E-01 -0.50678E-12  0.29422E-10  0.16385E-10  0.42344E-03 -0.11522E-03 -0.93977E-04 -0.47804E-11  0.84435E-11 -0.27153E-12   0.10000E-02  0.11041E-11  0.19720E-11  0.00000E+00 -0.58380E-03  0.73774E-14  0.00000E+00  0.00000E+00 -0.41357E-03  0.20000E+00  0.70108E+02  0.70110E+02
  0.30288E-01  0.21064E+03  0.30800E-01 -0.17864E-01 -0.12601E-01 -0.61430E-12  0.29566E-10  0.16406E-10   0.21064E+03  0.23505E-10  0.10971E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11875E-02 -0.36676E-03 -0.31576E-03 -0.32499E-12  0.16350E-12 -0.90178E-13  0.29612E-01 -0.17421E-01 -0.12192E-01 -0.50605E-12  0.29620E-10  0.16496E-10  0.42361E-03 -0.11532E-03 -0.94046E-04 -0.47804E-11  0.84429E-11 -0.27074E-12   0.10000E-02  0.10986E-11  0.19692E-11  0.00000E+00 -0.58345E-03  0.73271E-14  0.00000E+00  0.00000E+00 -0.41340E-03  0.20000E+00  0.70213E+02  0.70215E+02
  0.30488E-01  0.21090E+03  0.31000E-01 -0.17980E-01 -0.12684E-01 -0.61356E-12  0.29762E-10  0.16515E-10   0.21090E+03  0.23661E-10  0.10999E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11890E-02 -0.36721E-03 -0.31615E-03 -0.32499E-12  0.16310E-12 -0.90396E-13  0.29811E-01 -0.17537E-01 -0.12274E-01 -0.50532E-12  0.29817E-10  0.16605E-10  0.42344E-03 -0.11524E-03 -0.93964E-04 -0.47804E-11  0.84384E-11 -0.27372E-12   0.10000E-02  0.11004E-11  0.19713E-11  0.00000E+00 -0.58374E-03  0.72700E-14  0.00000E+00  0.00000E+00 -0.41364E-03  0.20000E+00  0.70301E+02  0.70303E+02
  0.30688E-01  0.21121E+03  0.31200E-01 -0.18097E-01 -0.12767E-01 -0.61284E-12  0.29960E-10  0.16626E-10   0.21121E+03  0.23746E-10  0.11028E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11903E-02 -0.36760E-03 -0.31648E-03 -0.32499E-12  0.16277E-12 -0.90578E-13  0.30010E-01 -0.17653E-01 -0.12357E-01 -0.50459E-12  0.30015E-10  0.16717E-10  0.42362E-03 -0.11534E-03 -0.94037E-04 -0.47804E-11  0.84379E-11 -0.27290E-12   0.10000E-02  0.11024E-11  0.19738E-11  0.00000E+00 -0.58341E-03  0.72139E-14  0.00000E+00  0.00000E+00 -0.41349E-03  0.20000E+00  0.70404E+02  0.70406E+02
  0.30888E-01  0.21147E+03  0.31400E-01 -0.18214E-01 -0.12849E-01 -0.61212E-12  0.30157E-10  0.16736E-10   0.21147E+03  0.23888E-10  0.11113E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11917E-02 -0.36805E-03 -0.31686E-03 -0.32499E-12  0.16238E-12 -0.90793E-13  0.30208E-01 -0.17769E-01 -0.12439E-01 -0.50387E-12  0.30212E-10  0.16826E-10  0.42348E-03 -0.11527E-03 -0.93964E-04 -0.47804E-11  0.84334E-11 -0.27576E-12   0.10000E-02  0.11042E-11  0.19763E-11  0.00000E+00 -0.58368E-03  0.71587E-14  0.00000E+00  0.00000E+00 -0.41372E-03  0.20000E+00  0.70491E+02  0.70494E+02
  0.31088E-01  0.21178E+03  0.31600E-01 -0.18331E-01 -0.12932E-01 -0.61141E-12  0.30355E-10  0.16847E-10   0.21178E+03  0.23974E-10  0.11170E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11929E-02 -0.36842E-03 -0.31719E-03 -0.32499E-12  0.16205E-12 -0.90973E-13  0.30407E-01 -0.17886E-01 -0.12521E-01 -0.50316E-12  0.30411E-10  0.16938E-10  0.42366E-03 -0.11538E-03 -0.94039E-04 -0.47804E-11  0.84329E-11 -0.27492E-12   0.10000E-02  0.11061E-11  0.19787E-11  0.00000E+00 -0.58335E-03  0.71039E-14  0.00000E+00  0.00000E+00 -0.41357E-03  0.20000E+00  0.70594E+02  0.70596E+02
  0.31287E-01  0.21204E+03  0.31800E-01 -0.18447E-01 -0.13015E-01 -0.61070E-12  0.30553E-10  0.16957E-10   0.21204E+03  0.24144E-10  0.11227E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11944E-02 -0.36887E-03 -0.31758E-03 -0.32499E-12  0.16166E-12 -0.91186E-13  0.30606E-01 -0.18002E-01 -0.12604E-01 -0.50245E-12  0.30609E-10  0.17048E-10  0.42353E-03 -0.11532E-03 -0.93968E-04 -0.47805E-11  0.84286E-11 -0.27774E-12   0.10000E-02  0.11079E-11  0.19813E-11  0.00000E+00 -0.58362E-03  0.70499E-14  0.00000E+00  0.00000E+00 -0.41379E-03  0.20000E+00  0.70681E+02  0.70683E+02
  0.31487E-01  0.21235E+03  0.32000E-01 -0.18564E-01 -0.13098E-01 -0.61000E-12  0.30752E-10  0.17068E-10   0.21235E+03  0.24230E-10  0.11269E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11956E-02 -0.36925E-03 -0.31790E-03 -0.32499E-12  0.16134E-12 -0.91366E-13  0.30804E-01 -0.18118E-01 -0.12686E-01 -0.50175E-12  0.30808E-10  0.17160E-10  0.42371E-03 -0.11543E-03 -0.94044E-04 -0.47805E-11  0.84281E-11 -0.27687E-12   0.10000E-02  0.11098E-11  0.19838E-11  0.00000E+00 -0.58329E-03  0.69964E-14  0.00000E+00  0.00000E+00 -0.41364E-03  0.20000E+00  0.70783E+02  0.70785E+02
  0.31687E-01  0.21261E+03  0.32200E-01 -0.18681E-01 -0.13180E-01 -0.60930E-12  0.30949E-10  0.17179E-10   0.21261E+03  0.24414E-10  0.11326E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11971E-02 -0.36969E-03 -0.31828E-03 -0.32499E-12  0.16095E-12 -0.91578E-13  0.31003E-01 -0.18234E-01 -0.12768E-01 -0.50105E-12  0.31006E-10  0.17270E-10  0.42358E-03 -0.11536E-03 -0.93975E-04 -0.47805E-11  0.84239E-11 -0.27965E-12   0.10000E-02  0.11117E-11  0.19864E-11  0.00000E+00 -0.58356E-03  0.69437E-14  0.00000E+00  0.00000E+00 -0.41386E-03  0.20000E+00  0.70869E+02  0.70872E+02
  0.31887E-01  0.21291E+03  0.32400E-01 -0.18797E-01 -0.13263E-01 -0.60861E-12  0.31149E-10  0.17291E-10   0.21291E+03  0.24485E-10  0.11369E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11983E-02 -0.37007E-03 -0.31861E-03 -0.32499E-12  0.16063E-12 -0.91757E-13  0.31202E-01 -0.18351E-01 -0.12851E-01 -0.50036E-12  0.31206E-10  0.17382E-10  0.42377E-03 -0.11547E-03 -0.94053E-04 -0.47805E-11  0.84235E-11 -0.27876E-12   0.10000E-02  0.11136E-11  0.19890E-11  0.00000E+00 -0.58323E-03  0.68914E-14  0.00000E+00  0.00000E+00 -0.41372E-03  0.20000E+00  0.70971E+02  0.70973E+02
  0.32087E-01  0.21317E+03  0.32600E-01 -0.18914E-01 -0.13346E-01 -0.60792E-12  0.31347E-10  0.17401E-10   0.21317E+03  0.24627E-10  0.11440E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.11997E-02 -0.37051E-03 -0.31899E-03 -0.32499E-12  0.16024E-12 -0.91968E-13  0.31400E-01 -0.18467E-01 -0.12933E-01 -0.49967E-12  0.31405E-10  0.17493E-10  0.42364E-03 -0.11541E-03 -0.93986E-04 -0.47805E-11  0.84192E-11 -0.28149E-12   0.10000E-02  0.11155E-11  0.19917E-11  0.00000E+00 -0.58349E-03  0.68398E-14  0.00000E+00  0.00000E+00 -0.41394E-03  0.20000E+00  0.71057E+02  0.71059E+02
  0.32286E-01  0.21348E+03  0.32800E-01 -0.19031E-01 -0.13429E-01 -0.60724E-12  0.31547E-10  0.17514E-10   0.21348E+03  0.24713E-10  0.11482E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12009E-02 -0.37089E-03 -0.31931E-03 -0.32499E-12  0.15992E-12 -0.92145E-13  0.31599E-01 -0.18583E-01 -0.13016E-01 -0.49899E-12  0.31605E-10  0.17606E-10  0.42383E-03 -0.11552E-03 -0.94063E-04 -0.47805E-11  0.84189E-11 -0.28059E-12   0.10000E-02  0.11175E-11  0.19944E-11  0.00000E+00 -0.58317E-03  0.67886E-14  0.00000E+00  0.00000E+00 -0.41379E-03  0.20000E+00  0.71158E+02  0.71161E+02
  0.32486E-01  0.21373E+03  0.33000E-01 -0.19147E-01 -0.13511E-01 -0.60657E-12  0.31746E-10  0.17625E-10   0.21373E+03  0.24855E-10  0.11539E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12023E-02 -0.37133E-03 -0.31969E-03 -0.32499E-12  0.15954E-12 -0.92356E-13  0.31798E-01 -0.18700E-01 -0.13098E-01 -0.49832E-12  0.31804E-10  0.17717E-10  0.42370E-03 -0.11546E-03 -0.93998E-04 -0.47805E-11  0.84147E-11 -0.28328E-12   0.10000E-02  0.11194E-11  0.19971E-11  0.00000E+00 -0.58343E-03  0.67384E-14  0.00000E+00  0.00000E+00 -0.41401E-03  0.20000E+00  0.71244E+02  0.71246E+02
  0.32686E-01  0.21404E+03  0.33200E-01 -0.19264E-01 -0.13594E-01 -0.60590E-12  0.31947E-10  0.17738E-10   0.21404E+03  0.24926E-10  0.11582E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12035E-02 -0.37170E-03 -0.32001E-03 -0.32499E-12  0.15922E-12 -0.92533E-13  0.31996E-01 -0.18816E-01 -0.13181E-01 -0.49765E-12  0.32005E-10  0.17830E-10  0.42389E-03 -0.11558E-03 -0.94076E-04 -0.47805E-11  0.84144E-11 -0.28235E-12   0.10000E-02  0.11214E-11  0.19999E-11  0.00000E+00 -0.58311E-03  0.66884E-14  0.00000E+00  0.00000E+00 -0.41386E-03  0.20000E+00  0.71345E+02  0.71347E+02
  0.32886E-01  0.21429E+03  0.33400E-01 -0.19381E-01 -0.13677E-01 -0.60523E-12  0.32146E-10  0.17849E-10   0.21429E+03  0.25068E-10  0.11639E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12050E-02 -0.37214E-03 -0.32039E-03 -0.32499E-12  0.15884E-12 -0.92742E-13  0.32195E-01 -0.18932E-01 -0.13263E-01 -0.49698E-12  0.32205E-10  0.17942E-10  0.42377E-03 -0.11552E-03 -0.94012E-04 -0.47805E-11  0.84103E-11 -0.28500E-12   0.10000E-02  0.11233E-11  0.20026E-11  0.00000E+00 -0.58337E-03  0.66391E-14  0.00000E+00  0.00000E+00 -0.41408E-03  0.20000E+00  0.71430E+02  0.71433E+02
  0.33086E-01  0.21459E+03  0.33600E-01 -0.19497E-01 -0.13760E-01 -0.60457E-12  0.32347E-10  0.17962E-10   0.21459E+03  0.25139E-10  0.11681E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12062E-02 -0.37251E-03 -0.32071E-03 -0.32499E-12  0.15852E-12 -0.92918E-13  0.32394E-01 -0.19048E-01 -0.13345E-01 -0.49632E-12  0.32406E-10  0.18055E-10  0.42396E-03 -0.11563E-03 -0.94090E-04 -0.47805E-11  0.84100E-11 -0.28406E-12   0.10000E-02  0.11254E-11  0.20055E-11  0.00000E+00 -0.58305E-03  0.65903E-14  0.00000E+00  0.00000E+00 -0.41393E-03  0.20000E+00  0.71531E+02  0.71533E+02
  0.33286E-01  0.21485E+03  0.33800E-01 -0.19614E-01 -0.13843E-01 -0.60391E-12  0.32547E-10  0.18074E-10   0.21485E+03  0.25324E-10  0.11752E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12076E-02 -0.37295E-03 -0.32108E-03 -0.32499E-12  0.15814E-12 -0.93126E-13  0.32592E-01 -0.19165E-01 -0.13428E-01 -0.49566E-12  0.32607E-10  0.18167E-10  0.42384E-03 -0.11557E-03 -0.94027E-04 -0.47805E-11  0.84060E-11 -0.28667E-12   0.10000E-02  0.11274E-11  0.20083E-11  0.00000E+00 -0.58331E-03  0.65422E-14  0.00000E+00  0.00000E+00 -0.41415E-03  0.20000E+00  0.71616E+02  0.71618E+02
  0.33485E-01  0.21515E+03  0.34000E-01 -0.19731E-01 -0.13925E-01 -0.60326E-12  0.32749E-10  0.18188E-10   0.21515E+03  0.25395E-10  0.11795E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12088E-02 -0.37332E-03 -0.32140E-03 -0.32499E-12  0.15782E-12 -0.93302E-13  0.32791E-01 -0.19281E-01 -0.13510E-01 -0.49501E-12  0.32808E-10  0.18281E-10  0.42403E-03 -0.11568E-03 -0.94106E-04 -0.47805E-11  0.84057E-11 -0.28571E-12   0.10000E-02  0.11294E-11  0.20112E-11  0.00000E+00 -0.58299E-03  0.64944E-14  0.00000E+00  0.00000E+00 -0.41400E-03  0.20000E+00  0.71716E+02  0.71718E+02
  0.33685E-01  0.21540E+03  0.34200E-01 -0.19847E-01 -0.14008E-01 -0.60261E-12  0.32949E-10  0.18300E-10   0.21540E+03  0.25537E-10  0.11894E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12102E-02 -0.37375E-03 -0.32178E-03 -0.32499E-12  0.15744E-12 -0.93509E-13  0.32990E-01 -0.19397E-01 -0.13593E-01 -0.49436E-12  0.33010E-10  0.18394E-10  0.42391E-03 -0.11563E-03 -0.94043E-04 -0.47805E-11  0.84017E-11 -0.28829E-12   0.10000E-02  0.11315E-11  0.20141E-11  0.00000E+00 -0.58325E-03  0.64471E-14  0.00000E+00  0.00000E+00 -0.41422E-03  0.20000E+00  0.71801E+02  0.71803E+02
  0.33885E-01  0.21570E+03  0.34400E-01 -0.19964E-01 -0.14091E-01 -0.60197E-12  0.33152E-10  0.18414E-10   0.21570E+03  0.25594E-10  0.11909E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12114E-02 -0.37412E-03 -0.32210E-03 -0.32499E-12  0.15712E-12 -0.93684E-13  0.33189E-01 -0.19513E-01 -0.13675E-01 -0.49372E-12  0.33212E-10  0.18508E-10  0.42410E-03 -0.11574E-03 -0.94122E-04 -0.47805E-11  0.84015E-11 -0.28731E-12   0.10000E-02  0.11336E-11  0.20171E-11  0.00000E+00 -0.58293E-03  0.64004E-14  0.00000E+00  0.00000E+00 -0.41407E-03  0.20000E+00  0.71901E+02  0.71903E+02
  0.34085E-01  0.21596E+03  0.34600E-01 -0.20080E-01 -0.14174E-01 -0.60133E-12  0.33353E-10  0.18527E-10   0.21596E+03  0.25764E-10  0.11994E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12128E-02 -0.37456E-03 -0.32247E-03 -0.32499E-12  0.15675E-12 -0.93890E-13  0.33387E-01 -0.19629E-01 -0.13758E-01 -0.49308E-12  0.33414E-10  0.18621E-10  0.42398E-03 -0.11568E-03 -0.94060E-04 -0.47805E-11  0.83976E-11 -0.28985E-12   0.10000E-02  0.11357E-11  0.20200E-11  0.00000E+00 -0.58318E-03  0.63544E-14  0.00000E+00  0.00000E+00 -0.41429E-03  0.20000E+00  0.71986E+02  0.71988E+02
  0.34285E-01  0.21626E+03  0.34800E-01 -0.20197E-01 -0.14257E-01 -0.60070E-12  0.33556E-10  0.18641E-10   0.21626E+03  0.25835E-10  0.12037E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12140E-02 -0.37492E-03 -0.32279E-03 -0.32499E-12  0.15643E-12 -0.94064E-13  0.33586E-01 -0.19746E-01 -0.13840E-01 -0.49245E-12  0.33617E-10  0.18735E-10  0.42418E-03 -0.11579E-03 -0.94139E-04 -0.47805E-11  0.83974E-11 -0.28886E-12   0.10000E-02  0.11378E-11  0.20230E-11  0.00000E+00 -0.58287E-03  0.63087E-14  0.00000E+00  0.00000E+00 -0.41414E-03  0.20000E+00  0.72085E+02  0.72087E+02
  0.34484E-01  0.21651E+03  0.35000E-01 -0.20314E-01 -0.14340E-01 -0.60007E-12  0.33758E-10  0.18754E-10   0.21651E+03  0.25992E-10  0.12079E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12154E-02 -0.37536E-03 -0.32316E-03 -0.32499E-12  0.15606E-12 -0.94270E-13  0.33785E-01 -0.19862E-01 -0.13923E-01 -0.49182E-12  0.33819E-10  0.18849E-10  0.42406E-03 -0.11574E-03 -0.94078E-04 -0.47806E-11  0.83935E-11 -0.29135E-12   0.10000E-02  0.11399E-11  0.20260E-11  0.00000E+00 -0.58312E-03  0.62636E-14  0.00000E+00  0.00000E+00 -0.41435E-03  0.20000E+00  0.72169E+02  0.72172E+02
  0.34684E-01  0.21681E+03  0.35200E-01 -0.20430E-01 -0.14422E-01 -0.59945E-12  0.33961E-10  0.18869E-10   0.21681E+03  0.26063E-10  0.12122E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12166E-02 -0.37572E-03 -0.32348E-03 -0.32499E-12  0.15574E-12 -0.94443E-13  0.33983E-01 -0.19978E-01 -0.14005E-01 -0.49120E-12  0.34023E-10  0.18964E-10  0.42425E-03 -0.11585E-03 -0.94156E-04 -0.47806E-11  0.83934E-11 -0.29035E-12   0.10000E-02  0.11421E-11  0.20291E-11  0.00000E+00 -0.58281E-03  0.62188E-14  0.00000E+00  0.00000E+00 -0.41421E-03  0.20000E+00  0.72269E+02  0.72271E+02
  0.34884E-01  0.21706E+03  0.35400E-01 -0.20547E-01 -0.14505E-01 -0.59883E-12  0.34163E-10  0.18983E-10   0.21706E+03  0.26205E-10  0.12207E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12180E-02 -0.37616E-03 -0.32385E-03 -0.32499E-12  0.15537E-12 -0.94648E-13  0.34182E-01 -0.20094E-01 -0.14088E-01 -0.49058E-12  0.34225E-10  0.19077E-10  0.42413E-03 -0.11579E-03 -0.94097E-04 -0.47806E-11  0.83896E-11 -0.29281E-12   0.10000E-02  0.11442E-11  0.20322E-11  0.00000E+00 -0.58306E-03  0.61748E-14  0.00000E+00  0.00000E+00 -0.41442E-03  0.20000E+00  0.72353E+02  0.72355E+02
  0.35084E-01  0.21736E+03  0.35600E-01 -0.20663E-01 -0.14588E-01 -0.59821E-12  0.34367E-10  0.19098E-10   0.21736E+03  0.26304E-10  0.12250E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12192E-02 -0.37652E-03 -0.32416E-03 -0.32499E-12  0.15506E-12 -0.94821E-13  0.34381E-01 -0.20210E-01 -0.14170E-01 -0.48996E-12  0.34430E-10  0.19193E-10  0.42432E-03 -0.11591E-03 -0.94174E-04 -0.47806E-11  0.83894E-11 -0.29180E-12   0.10000E-02  0.11464E-11  0.20353E-11  0.00000E+00 -0.58275E-03  0.61311E-14  0.00000E+00  0.00000E+00 -0.41428E-03  0.20000E+00  0.72452E+02  0.72454E+02
  0.35284E-01  0.21761E+03  0.35800E-01 -0.20780E-01 -0.14671E-01 -0.59760E-12  0.34570E-10  0.19212E-10   0.21761E+03  0.26461E-10  0.12321E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12206E-02 -0.37695E-03 -0.32453E-03 -0.32499E-12  0.15468E-12 -0.95025E-13  0.34579E-01 -0.20327E-01 -0.14253E-01 -0.48935E-12  0.34633E-10  0.19307E-10  0.42421E-03 -0.11585E-03 -0.94115E-04 -0.47806E-11  0.83857E-11 -0.29422E-12   0.10000E-02  0.11486E-11  0.20385E-11  0.00000E+00 -0.58300E-03  0.60878E-14  0.00000E+00  0.00000E+00 -0.41449E-03  0.20000E+00  0.72535E+02  0.72538E+02
